Rb,100,116,-40,SFProText-Semibold
Rc,100,108,-40,SFProText-Semibold
Rd,100,110,-40,SFProText-Semibold
Re,100,109,-40,SFProText-Semibold
Rf,100,92,-40,SFProText-Semibold
Rg,100,110,-40,SFProText-Semibold
Rh,100,111,-40,SFProText-Semibold
Ri,100,77,-40,SFProText-Semibold
Rj,100,77,-40,SFProText-Semibold
Rk,100,113,-40,SFProText-Semibold
Rl,100,77,-40,SFProText-Semibold
Rm,100,141,-40,SFProText-Semibold
Rn,100,111,-40,SFProText-Semibold
Ro,100,111,-40,SFProText-Semibold
Rp,100,115,-40,SFProText-Semibold
Rq,100,111,-40,SFProText-Semibold
Rr,100,95,-40,SFProText-Semibold
Rs,100,106,-40,SFProText-Semibold
Rt,100,93,-40,SFProText-Semibold
Ru,100,110,-40,SFProText-Semibold
Rv,100,110,-40,SFProText-Semibold
Rw,100,135,-40,SFProText-Semibold
Rx,100,109,-40,SFProText-Semibold
Ry,100,111,-40,SFProText-Semibold
Rz,100,106,-40,SFProText-Semibold
SA,100,125,-40,SFProText-Semibold
SB,100,121,-40,SFProText-Semibold
SC,100,125,-40,SFProText-Semibold
SD,100,126,-40,SFProText-Semibold
SE,100,112,-40,SFProText-Semibold
SF,100,111,-40,SFProText-Semibold
SG,100,127,-40,SFProText-Semibold
SH,100,126,-40,SFProText-Semibold
SI,100,79,-40,SFProText-Semibold
SJ,100,107,-40,SFProText-Semibold
SK,100,124,-40,SFProText-Semibold
SL,100,111,-40,SFProText-Semibold
SM,100,138,-40,SFProText-Semibold
SN,100,125,-40,SFProText-Semibold
SO,100,130,-40,SFProText-Semibold
SP,100,118,-40,SFProText-Semibold
SQ,100,130,-40,SFProText-Semibold
SR,100,121,-40,SFProText-Semibold
SS,100,118,-40,SFProText-Semibold
ST,100,118,-40,SFProText-Semibold
SU,100,124,-40,SFProText-Semibold
SV,100,123,-40,SFProText-Semibold
SW,100,152,-40,SFProText-Semibold
SX,100,123,-40,SFProText-Semibold
SY,100,121,-40,SFProText-Semibold
SZ,100,118,-40,SFProText-Semibold
Sa,100,108,-40,SFProText-Semibold
Sb,100,117,-40,SFProText-Semibold
Sc,100,111,-40,SFProText-Semibold
Sd,100,113,-40,SFProText-Semibold
Se,100,112,-40,SFProText-Semibold
Sf,100,93,-40,SFProText-Semibold
Sg,100,113,-40,SFProText-Semibold
Sh,100,112,-40,SFProText-Semibold
Si,100,78,-40,SFProText-Semibold
Sj,100,78,-40,SFProText-Semibold
Sk,100,114,-40,SFProText-Semibold
Sl,100,78,-40,SFProText-Semibold
Sm,100,142,-40,SFProText-Semibold
Sn,100,112,-40,SFProText-Semibold
So,100,114,-40,SFProText-Semibold
Sp,100,116,-40,SFProText-Semibold
Sq,100,114,-40,SFProText-Semibold
Sr,100,97,-40,SFProText-Semibold
Ss,100,108,-40,SFProText-Semibold
St,100,92,-40,SFProText-Semibold
Su,100,111,-40,SFProText-Semibold
Sv,100,112,-40,SFProText-Semibold
Sw,100,136,-40,SFProText-Semibold
Sx,100,110,-40,SFProText-Semibold
Sy,100,112,-40,SFProText-Semibold
Sz,100,107,-40,SFProText-Semibold
TA,100,117,-40,SFProText-Semibold
TB,100,121,-40,SFProText-Semibold
TC,100,122,-40,SFProText-Semibold
TD,100,126,-40,SFProText-Semibold
TE,100,112,-40,SFProText-Semibold
TF,100,111,-40,SFProText-Semibold
TG,100,124,-40,SFProText-Semibold
TH,100,126,-40,SFProText-Semibold
TI,100,79,-40,SFProText-Semibold
TJ,100,100,-40,SFProText-Semibold
TK,100,124,-40,SFProText-Semibold
TL,100,111,-40,SFProText-Semibold
TM,100,138,-40,SFProText-Semibold
TN,100,125,-40,SFProText-Semibold
TO,100,127,-40,SFProText-Semibold
TP,100,118,-40,SFProText-Semibold
TQ,100,127,-40,SFProText-Semibold
TR,100,121,-40,SFProText-Semibold
TS,100,118,-40,SFProText-Semibold
TT,100,118,-40,SFProText-Semibold
TU,100,124,-40,SFProText-Semibold
TV,100,124,-40,SFProText-Semibold
TW,100,153,-40,SFProText-Semibold
TX,100,124,-40,SFProText-Semibold
TY,100,123,-40,SFProText-Semibold
TZ,100,118,-40,SFProText-Semibold
Ta,100,98,-40,SFProText-Semibold
Tb,100,117,-40,SFProText-Semibold
Tc,100,102,-40,SFProText-Semibold
Td,100,104,-40,SFProText-Semibold
Te,100,103,-40,SFProText-Semibold
Tf,100,93,-40,SFProText-Semibold
Tg,100,104,-40,SFProText-Semibold
Th,100,112,-40,SFProText-Semibold
Ti,100,77,-40,SFProText-Semibold
Tj,100,77,-40,SFProText-Semibold
Tk,100,114,-40,SFProText-Semibold
Tl,100,78,-40,SFProText-Semibold
Tm,100,136,-40,SFProText-Semibold
Tn,100,106,-40,SFProText-Semibold
To,100,105,-40,SFProText-Semibold
Tp,100,110,-40,SFProText-Semibold
Tq,100,105,-40,SFProText-Semibold
Tr,100,90,-40,SFProText-Semibold
Ts,100,101,-40,SFProText-Semibold
Tt,100,92,-40,SFProText-Semibold
Tu,100,105,-40,SFProText-Semibold
Tv,100,107,-40,SFProText-Semibold
Tw,100,132,-40,SFProText-Semibold
Tx,100,106,-40,SFProText-Semibold
Ty,100,108,-40,SFProText-Semibold
Tz,100,102,-40,SFProText-Semibold
UA,100,130,-40,SFProText-Semibold
UB,100,127,-40,SFProText-Semibold
UC,100,131,-40,SFProText-Semibold
UD,100,132,-40,SFProText-Semibold
UE,100,118,-40,SFProText-Semibold
UF,100,117,-40,SFProText-Semibold
UG,100,133,-40,SFProText-Semibold
UH,100,132,-40,SFProText-Semibold
UI,100,85,-40,SFProText-Semibold
UJ,100,113,-40,SFProText-Semibold
UK,100,130,-40,SFProText-Semibold
UL,100,117,-40,SFProText-Semibold
UM,100,144,-40,SFProText-Semibold
UN,100,131,-40,SFProText-Semibold
UO,100,136,-40,SFProText-Semibold
UP,100,124,-40,SFProText-Semibold
UQ,100,136,-40,SFProText-Semibold
UR,100,127,-40,SFProText-Semibold
US,100,124,-40,SFProText-Semibold
UT,100,124,-40,SFProText-Semibold
UU,100,130,-40,SFProText-Semibold
UV,100,130,-40,SFProText-Semibold
UW,100,159,-40,SFProText-Semibold
UX,100,130,-40,SFProText-Semibold
UY,100,129,-40,SFProText-Semibold
UZ,100,124,-40,SFProText-Semibold
Ua,100,114,-40,SFProText-Semibold
Ub,100,123,-40,SFProText-Semibold
Uc,100,116,-40,SFProText-Semibold
Ud,100,118,-40,SFProText-Semibold
Ue,100,117,-40,SFProText-Semibold
Uf,100,99,-40,SFProText-Semibold
Ug,100,118,-40,SFProText-Semibold
Uh,100,118,-40,SFProText-Semibold
Ui,100,84,-40,SFProText-Semibold
Uj,100,84,-40,SFProText-Semibold
Uk,100,120,-40,SFProText-Semibold
Ul,100,84,-40,SFProText-Semibold
Um,100,148,-40,SFProText-Semibold
Un,100,118,-40,SFProText-Semibold
Uo,100,119,-40,SFProText-Semibold
Up,100,122,-40,SFProText-Semibold
Uq,100,119,-40,SFProText-Semibold
Ur,100,103,-40,SFProText-Semibold
Us,100,114,-40,SFProText-Semibold
Ut,100,98,-40,SFProText-Semibold
Uu,100,117,-40,SFProText-Semibold
Uv,100,118,-40,SFProText-Semibold
Uw,100,142,-40,SFProText-Semibold
Ux,100,116,-40,SFProText-Semibold
Uy,100,118,-40,SFProText-Semibold
Uz,100,113,-40,SFProText-Semibold
VA,100,125,-40,SFProText-Semibold
VB,100,127,-40,SFProText-Semibold
VC,100,129,-40,SFProText-Semibold
VD,100,132,-40,SFProText-Semibold
VE,100,118,-40,SFProText-Semibold
VF,100,117,-40,SFProText-Semibold
VG,100,131,-40,SFProText-Semibold
VH,100,132,-40,SFProText-Semibold
VI,100,85,-40,SFProText-Semibold
VJ,100,108,-40,SFProText-Semibold
VK,100,130,-40,SFProText-Semibold
VL,100,117,-40,SFProText-Semibold
VM,100,144,-40,SFProText-Semibold
VN,100,131,-40,SFProText-Semibold
VO,100,134,-40,SFProText-Semibold
VP,100,124,-40,SFProText-Semibold
VQ,100,134,-40,SFProText-Semibold
VR,100,127,-40,SFProText-Semibold
VS,100,124,-40,SFProText-Semibold
VT,100,124,-40,SFProText-Semibold
VU,100,130,-40,SFProText-Semibold
VV,100,130,-40,SFProText-Semibold
VW,100,159,-40,SFProText-Semibold
VX,100,130,-40,SFProText-Semibold
VY,100,129,-40,SFProText-Semibold
VZ,100,124,-40,SFProText-Semibold
Va,100,109,-40,SFProText-Semibold
Vb,100,123,-40,SFProText-Semibold
Vc,100,112,-40,SFProText-Semibold
Vd,100,114,-40,SFProText-Semibold
Ve,100,113,-40,SFProText-Semibold
Vf,100,99,-40,SFProText-Semibold
Vg,100,114,-40,SFProText-Semibold
Vh,100,118,-40,SFProText-Semibold
Vi,100,84,-40,SFProText-Semibold
Vj,100,84,-40,SFProText-Semibold
Vk,100,120,-40,SFProText-Semibold
Vl,100,84,-40,SFProText-Semibold
Vm,100,145,-40,SFProText-Semibold
Vn,100,115,-40,SFProText-Semibold
Vo,100,115,-40,SFProText-Semibold
Vp,100,119,-40,SFProText-Semibold
Vq,100,115,-40,SFProText-Semibold
Vr,100,100,-40,SFProText-Semibold
Vs,100,110,-40,SFProText-Semibold
Vt,100,98,-40,SFProText-Semibold
Vu,100,115,-40,SFProText-Semibold
Vv,100,117,-40,SFProText-Semibold
Vw,100,141,-40,SFProText-Semibold
Vx,100,115,-40,SFProText-Semibold
Vy,100,117,-40,SFProText-Semibold
Vz,100,112,-40,SFProText-Semibold
WA,100,154,-40,SFProText-Semibold
WB,100,155,-40,SFProText-Semibold
WC,100,157,-40,SFProText-Semibold
WD,100,160,-40,SFProText-Semibold
WE,100,146,-40,SFProText-Semibold
WF,100,145,-40,SFProText-Semibold
WG,100,159,-40,SFProText-Semibold
WH,100,160,-40,SFProText-Semibold
WI,100,113,-40,SFProText-Semibold
WJ,100,136,-40,SFProText-Semibold
WK,100,158,-40,SFProText-Semibold
WL,100,145,-40,SFProText-Semibold
WM,100,172,-40,SFProText-Semibold
WN,100,159,-40,SFProText-Semibold
WO,100,162,-40,SFProText-Semibold
WP,100,152,-40,SFProText-Semibold
WQ,100,162,-40,SFProText-Semibold
WR,100,155,-40,SFProText-Semibold
WS,100,152,-40,SFProText-Semibold
WT,100,152,-40,SFProText-Semibold
WU,100,158,-40,SFProText-Semibold
WV,100,158,-40,SFProText-Semibold
WW,100,187,-40,SFProText-Semibold
WX,100,158,-40,SFProText-Semibold
WY,100,157,-40,SFProText-Semibold
WZ,100,152,-40,SFProText-Semibold
Wa,100,137,-40,SFProText-Semibold
Wb,100,151,-40,SFProText-Semibold
Wc,100,140,-40,SFProText-Semibold
Wd,100,142,-40,SFProText-Semibold
We,100,141,-40,SFProText-Semibold
Wf,100,127,-40,SFProText-Semibold
Wg,100,142,-40,SFProText-Semibold
Wh,100,146,-40,SFProText-Semibold
Wi,100,112,-40,SFProText-Semibold
Wj,100,112,-40,SFProText-Semibold
Wk,100,148,-40,SFProText-Semibold
Wl,100,112,-40,SFProText-Semibold
Wm,100,173,-40,SFProText-Semibold
Wn,100,143,-40,SFProText-Semibold
Wo,100,143,-40,SFProText-Semibold
Wp,100,147,-40,SFProText-Semibold
Wq,100,143,-40,SFProText-Semibold
Wr,100,128,-40,SFProText-Semibold
Ws,100,138,-40,SFProText-Semibold
Wt,100,126,-40,SFProText-Semibold
Wu,100,143,-40,SFProText-Semibold
Wv,100,145,-40,SFProText-Semibold
Ww,100,169,-40,SFProText-Semibold
Wx,100,143,-40,SFProText-Semibold
Wy,100,145,-40,SFProText-Semibold
Wz,100,139,-40,SFProText-Semibold
XA,100,131,-40,SFProText-Semibold
XB,100,127,-40,SFProText-Semibold
XC,100,128,-40,SFProText-Semibold
XD,100,132,-40,SFProText-Semibold
XE,100,118,-40,SFProText-Semibold
XF,100,117,-40,SFProText-Semibold
XG,100,130,-40,SFProText-Semibold
XH,100,132,-40,SFProText-Semibold
XI,100,85,-40,SFProText-Semibold
XJ,100,112,-40,SFProText-Semibold
XK,100,130,-40,SFProText-Semibold
XL,100,117,-40,SFProText-Semibold
XM,100,144,-40,SFProText-Semibold
XN,100,131,-40,SFProText-Semibold
XO,100,133,-40,SFProText-Semibold
XP,100,124,-40,SFProText-Semibold
XQ,100,133,-40,SFProText-Semibold
XR,100,127,-40,SFProText-Semibold
XS,100,123,-40,SFProText-Semibold
XT,100,124,-40,SFProText-Semibold
XU,100,130,-40,SFProText-Semibold
XV,100,130,-40,SFProText-Semibold
XW,100,159,-40,SFProText-Semibold
XX,100,130,-40,SFProText-Semibold
XY,100,129,-40,SFProText-Semibold
XZ,100,124,-40,SFProText-Semibold
Xa,100,112,-40,SFProText-Semibold
Xb,100,123,-40,SFProText-Semibold
Xc,100,113,-40,SFProText-Semibold
Xd,100,115,-40,SFProText-Semibold
Xe,100,114,-40,SFProText-Semibold
Xf,100,98,-40,SFProText-Semibold
Xg,100,115,-40,SFProText-Semibold
Xh,100,118,-40,SFProText-Semibold
Xi,100,84,-40,SFProText-Semibold
Xj,100,84,-40,SFProText-Semibold
Xk,100,120,-40,SFProText-Semibold
Xl,100,84,-40,SFProText-Semibold
Xm,100,148,-40,SFProText-Semibold
Xn,100,118,-40,SFProText-Semibold
Xo,100,116,-40,SFProText-Semibold
Xp,100,122,-40,SFProText-Semibold
Xq,100,116,-40,SFProText-Semibold
Xr,100,103,-40,SFProText-Semibold
Xs,100,112,-40,SFProText-Semibold
Xt,100,95,-40,SFProText-Semibold
Xu,100,115,-40,SFProText-Semibold
Xv,100,114,-40,SFProText-Semibold
Xw,100,139,-40,SFProText-Semibold
Xx,100,116,-40,SFProText-Semibold
Xy,100,115,-40,SFProText-Semibold
Xz,100,113,-40,SFProText-Semibold
YA,100,122,-40,SFProText-Semibold
YB,100,126,-40,SFProText-Semibold
YC,100,126,-40,SFProText-Semibold
YD,100,131,-40,SFProText-Semibold
YE,100,117,-40,SFProText-Semibold
YF,100,116,-40,SFProText-Semibold
YG,100,128,-40,SFProText-Semibold
YH,100,131,-40,SFProText-Semibold
YI,100,84,-40,SFProText-Semibold
YJ,100,104,-40,SFProText-Semibold
YK,100,129,-40,SFProText-Semibold
YL,100,116,-40,SFProText-Semibold
YM,100,143,-40,SFProText-Semibold
YN,100,130,-40,SFProText-Semibold
YO,100,131,-40,SFProText-Semibold
YP,100,123,-40,SFProText-Semibold
YQ,100,131,-40,SFProText-Semibold
YR,100,126,-40,SFProText-Semibold
YS,100,121,-40,SFProText-Semibold
YT,100,123,-40,SFProText-Semibold
YU,100,129,-40,SFProText-Semibold
YV,100,129,-40,SFProText-Semibold
YW,100,158,-40,SFProText-Semibold
YX,100,129,-40,SFProText-Semibold
YY,100,128,-40,SFProText-Semibold
YZ,100,123,-40,SFProText-Semibold
Ya,100,104,-40,SFProText-Semibold
Yb,100,122,-40,SFProText-Semibold
Yc,100,107,-40,SFProText-Semibold
Yd,100,109,-40,SFProText-Semibold
Ye,100,108,-40,SFProText-Semibold
Yf,100,95,-40,SFProText-Semibold
Yg,100,109,-40,SFProText-Semibold
Yh,100,117,-40,SFProText-Semibold
Yi,100,82,-40,SFProText-Semibold
Yj,100,82,-40,SFProText-Semibold
Yk,100,118,-40,SFProText-Semibold
Yl,100,83,-40,SFProText-Semibold
Ym,100,142,-40,SFProText-Semibold
Yn,100,112,-40,SFProText-Semibold
Yo,100,110,-40,SFProText-Semibold
Yp,100,116,-40,SFProText-Semibold
Yq,100,110,-40,SFProText-Semibold
Yr,100,96,-40,SFProText-Semibold
Ys,100,105,-40,SFProText-Semibold
Yt,100,95,-40,SFProText-Semibold
Yu,100,110,-40,SFProText-Semibold
Yv,100,113,-40,SFProText-Semibold
Yw,100,137,-40,SFProText-Semibold
Yx,100,111,-40,SFProText-Semibold
Yy,100,113,-40,SFProText-Semibold
Yz,100,107,-40,SFProText-Semibold
ZA,100,125,-40,SFProText-Semibold
ZB,100,121,-40,SFProText-Semibold
ZC,100,122,-40,SFProText-Semibold
ZD,100,126,-40,SFProText-Semibold
ZE,100,112,-40,SFProText-Semibold
ZF,100,111,-40,SFProText-Semibold
ZG,100,124,-40,SFProText-Semibold
ZH,100,126,-40,SFProText-Semibold
ZI,100,79,-40,SFProText-Semibold
ZJ,100,107,-40,SFProText-Semibold
ZK,100,124,-40,SFProText-Semibold
ZL,100,111,-40,SFProText-Semibold
ZM,100,138,-40,SFProText-Semibold
ZN,100,125,-40,SFProText-Semibold
ZO,100,127,-40,SFProText-Semibold
ZP,100,118,-40,SFProText-Semibold
ZQ,100,127,-40,SFProText-Semibold
ZR,100,121,-40,SFProText-Semibold
ZS,100,118,-40,SFProText-Semibold
ZT,100,118,-40,SFProText-Semibold
ZU,100,124,-40,SFProText-Semibold
ZV,100,124,-40,SFProText-Semibold
ZW,100,153,-40,SFProText-Semibold
ZX,100,124,-40,SFProText-Semibold
ZY,100,123,-40,SFProText-Semibold
ZZ,100,118,-40,SFProText-Semibold
Za,100,108,-40,SFProText-Semibold
Zb,100,117,-40,SFProText-Semibold
Zc,100,110,-40,SFProText-Semibold
Zd,100,112,-40,SFProText-Semibold
Ze,100,111,-40,SFProText-Semibold
Zf,100,93,-40,SFProText-Semibold
Zg,100,112,-40,SFProText-Semibold
Zh,100,112,-40,SFProText-Semibold
Zi,100,78,-40,SFProText-Semibold
Zj,100,78,-40,SFProText-Semibold
Zk,100,114,-40,SFProText-Semibold
Zl,100,78,-40,SFProText-Semibold
Zm,100,142,-40,SFProText-Semibold
Zn,100,112,-40,SFProText-Semibold
Zo,100,113,-40,SFProText-Semibold
Zp,100,116,-40,SFProText-Semibold
Zq,100,113,-40,SFProText-Semibold
Zr,100,97,-40,SFProText-Semibold
Zs,100,108,-40,SFProText-Semibold
Zt,100,92,-40,SFProText-Semibold
Zu,100,111,-40,SFProText-Semibold
Zv,100,112,-40,SFProText-Semibold
Zw,100,136,-40,SFProText-Semibold
Zx,100,110,-40,SFProText-Semibold
Zy,100,112,-40,SFProText-Semibold
Zz,100,107,-40,SFProText-Semibold
aA,100,118,-40,SFProText-Semibold
aB,100,114,-40,SFProText-Semibold
aC,100,118,-40,SFProText-Semibold
aD,100,119,-40,SFProText-Semibold
aE,100,105,-40,SFProText-Semibold
aF,100,104,-40,SFProText-Semibold
aG,100,120,-40,SFProText-Semibold
aH,100,119,-40,SFProText-Semibold
aI,100,72,-40,SFProText-Semibold
aJ,100,100,-40,SFProText-Semibold
aK,100,117,-40,SFProText-Semibold
aL,100,104,-40,SFProText-Semibold
aM,100,131,-40,SFProText-Semibold
aN,100,118,-40,SFProText-Semibold
aO,100,123,-40,SFProText-Semibold
aP,100,111,-40,SFProText-Semibold
aQ,100,123,-40,SFProText-Semibold
aR,100,114,-40,SFProText-Semibold
aS,100,111,-40,SFProText-Semibold
aT,100,103,-40,SFProText-Semibold
aU,100,115,-40,SFProText-Semibold
aV,100,111,-40,SFProText-Semibold
aW,100,140,-40,SFProText-Semibold
aX,100,116,-40,SFProText-Semibold
aY,100,107,-40,SFProText-Semibold
aZ,100,111,-40,SFProText-Semibold
aa,100,101,-40,SFProText-Semibold
ab,100,110,-40,SFProText-Semibold
ac,100,104,-40,SFProText-Semibold
ad,100,106,-40,SFProText-Semibold
ae,100,105,-40,SFProText-Semibold
af,100,85,-40,SFProText-Semibold
ag,100,106,-40,SFProText-Semibold
ah,100,105,-40,SFProText-Semibold
ai,100,71,-40,SFProText-Semibold
aj,100,71,-40,SFProText-Semibold
ak,100,106,-40,SFProText-Semibold
al,100,71,-40,SFProText-Semibold
am,100,135,-40,SFProText-Semibold
an,100,105,-40,SFProText-Semibold
ao,100,107,-40,SFProText-Semibold
ap,100,109,-40,SFProText-Semibold
aq,100,107,-40,SFProText-Semibold
ar,100,89,-40,SFProText-Semibold
as,100,101,-40,SFProText-Semibold
at,100,85,-40,SFProText-Semibold
au,100,104,-40,SFProText-Semibold
av,100,102,-40,SFProText-Semibold
aw,100,127,-40,SFProText-Semibold
ax,100,103,-40,SFProText-Semibold
ay,100,103,-40,SFProText-Semibold
az,100,100,-40,SFProText-Semibold
bA,100,118,-40,SFProText-Semibold
bB,100,117,-40,SFProText-Semibold
bC,100,121,-40,SFProText-Semibold
bD,100,122,-40,SFProText-Semibold
bE,100,108,-40,SFProText-Semibold
bF,100,107,-40,SFProText-Semibold
bG,100,123,-40,SFProText-Semibold
bH,100,122,-40,SFProText-Semibold
bI,100,75,-40,SFProText-Semibold
bJ,100,103,-40,SFProText-Semibold
bK,100,120,-40,SFProText-Semibold
bL,100,107,-40,SFProText-Semibold
bM,100,134,-40,SFProText-Semibold
bN,100,121,-40,SFProText-Semibold
bO,100,126,-40,SFProText-Semibold
bP,100,114,-40,SFProText-Semibold
bQ,100,126,-40,SFProText-Semibold
bR,100,117,-40,SFProText-Semibold
bS,100,113,-40,SFProText-Semibold
bT,100,105,-40,SFProText-Semibold
bU,100,119,-40,SFProText-Semibold
bV,100,114,-40,SFProText-Semibold
bW,100,143,-40,SFProText-Semibold
bX,100,116,-40,SFProText-Semibold
bY,100,110,-40,SFProText-Semibold
bZ,100,114,-40,SFProText-Semibold
ba,100,104,-40,SFProText-Semibold
bb,100,113,-40,SFProText-Semibold
bc,100,107,-40,SFProText-Semibold
bd,100,109,-40,SFProText-Semibold
be,100,108,-40,SFProText-Semibold
bf,100,89,-40,SFProText-Semibold
bg,100,109,-40,SFProText-Semibold
bh,100,108,-40,SFProText-Semibold
bi,100,74,-40,SFProText-Semibold
bj,100,74,-40,SFProText-Semibold
bk,100,109,-40,SFProText-Semibold
bl,100,74,-40,SFProText-Semibold
bm,100,138,-40,SFProText-Semibold
bn,100,108,-40,SFProText-Semibold
bo,100,110,-40,SFProText-Semibold
bp,100,112,-40,SFProText-Semibold
bq,100,110,-40,SFProText-Semibold
br,100,92,-40,SFProText-Semibold
bs,100,104,-40,SFProText-Semibold
bt,100,88,-40,SFProText-Semibold
bu,100,107,-40,SFProText-Semibold
bv,100,105,-40,SFProText-Semibold
bw,100,130,-40,SFProText-Semibold
bx,100,103,-40,SFProText-Semibold
by,100,106,-40,SFProText-Semibold
bz,100,101,-40,SFProText-Semibold
cA,100,116,-40,SFProText-Semibold
cB,100,114,-40,SFProText-Semibold
cC,100,118,-40,SFProText-Semibold
cD,100,119,-40,SFProText-Semibold
cE,100,105,-40,SFProText-Semibold
cF,100,104,-40,SFProText-Semibold
cG,100,120,-40,SFProText-Semibold
cH,100,119,-40,SFProText-Semibold
cI,100,72,-40,SFProText-Semibold
cJ,100,100,-40,SFProText-Semibold
cK,100,117,-40,SFProText-Semibold
cL,100,104,-40,SFProText-Semibold
cM,100,131,-40,SFProText-Semibold
cN,100,118,-40,SFProText-Semibold
cO,100,123,-40,SFProText-Semibold
cP,100,111,-40,SFProText-Semibold
cQ,100,123,-40,SFProText-Semibold
cR,100,114,-40,SFProText-Semibold
cS,100,111,-40,SFProText-Semibold
cT,100,104,-40,SFProText-Semibold
cU,100,116,-40,SFProText-Semibold
cV,100,113,-40,SFProText-Semibold
cW,100,142,-40,SFProText-Semibold
cX,100,114,-40,SFProText-Semibold
cY,100,110,-40,SFProText-Semibold
cZ,100,111,-40,SFProText-Semibold
ca,100,101,-40,SFProText-Semibold
cb,100,110,-40,SFProText-Semibold
cc,100,104,-40,SFProText-Semibold
cd,100,106,-40,SFProText-Semibold
ce,100,105,-40,SFProText-Semibold
cf,100,87,-40,SFProText-Semibold
cg,100,106,-40,SFProText-Semibold
ch,100,105,-40,SFProText-Semibold
ci,100,71,-40,SFProText-Semibold
cj,100,71,-40,SFProText-Semibold
ck,100,106,-40,SFProText-Semibold
cl,100,71,-40,SFProText-Semibold
cm,100,135,-40,SFProText-Semibold
cn,100,105,-40,SFProText-Semibold
co,100,107,-40,SFProText-Semibold
cp,100,109,-40,SFProText-Semibold
cq,100,107,-40,SFProText-Semibold
cr,100,89,-40,SFProText-Semibold
cs,100,101,-40,SFProText-Semibold
ct,100,85,-40,SFProText-Semibold
cu,100,104,-40,SFProText-Semibold
cv,100,104,-40,SFProText-Semibold
cw,100,129,-40,SFProText-Semibold
cx,100,102,-40,SFProText-Semibold
cy,100,105,-40,SFProText-Semibold
cz,100,100,-40,SFProText-Semibold
dA,100,124,-40,SFProText-Semibold
dB,100,120,-40,SFProText-Semibold
dC,100,124,-40,SFProText-Semibold
dD,100,125,-40,SFProText-Semibold
dE,100,111,-40,SFProText-Semibold
dF,100,110,-40,SFProText-Semibold
dG,100,126,-40,SFProText-Semibold
dH,100,125,-40,SFProText-Semibold
dI,100,78,-40,SFProText-Semibold
dJ,100,106,-40,SFProText-Semibold
dK,100,123,-40,SFProText-Semibold
dL,100,110,-40,SFProText-Semibold
dM,100,137,-40,SFProText-Semibold
dN,100,124,-40,SFProText-Semibold
dO,100,129,-40,SFProText-Semibold
dP,100,117,-40,SFProText-Semibold
dQ,100,129,-40,SFProText-Semibold
dR,100,120,-40,SFProText-Semibold
dS,100,117,-40,SFProText-Semibold
dT,100,117,-40,SFProText-Semibold
dU,100,123,-40,SFProText-Semibold
dV,100,123,-40,SFProText-Semibold
dW,100,152,-40,SFProText-Semibold
dX,100,123,-40,SFProText-Semibold
dY,100,122,-40,SFProText-Semibold
dZ,100,117,-40,SFProText-Semibold
da,100,107,-40,SFProText-Semibold
db,100,116,-40,SFProText-Semibold
dc,100,110,-40,SFProText-Semibold
dd,100,112,-40,SFProText-Semibold
de,100,111,-40,SFProText-Semibold
df,100,92,-40,SFProText-Semibold
dg,100,112,-40,SFProText-Semibold
dh,100,111,-40,SFProText-Semibold
di,100,77,-40,SFProText-Semibold
dj,100,77,-40,SFProText-Semibold
dk,100,112,-40,SFProText-Semibold
dl,100,77,-40,SFProText-Semibold
dm,100,141,-40,SFProText-Semibold
dn,100,111,-40,SFProText-Semibold
do,100,113,-40,SFProText-Semibold
dp,100,115,-40,SFProText-Semibold
dq,100,113,-40,SFProText-Semibold
dr,100,95,-40,SFProText-Semibold
ds,100,107,-40,SFProText-Semibold
dt,100,91,-40,SFProText-Semibold
du,100,110,-40,SFProText-Semibold
dv,100,110,-40,SFProText-Semibold
dw,100,135,-40,SFProText-Semibold
dx,100,109,-40,SFProText-Semibold
dy,100,111,-40,SFProText-Semibold
dz,100,106,-40,SFProText-Semibold
eA,100,117,-40,SFProText-Semibold
eB,100,115,-40,SFProText-Semibold
eC,100,119,-40,SFProText-Semibold
eD,100,120,-40,SFProText-Semibold
eE,100,106,-40,SFProText-Semibold
eF,100,105,-40,SFProText-Semibold
eG,100,121,-40,SFProText-Semibold
eH,100,120,-40,SFProText-Semibold
eI,100,73,-40,SFProText-Semibold
eJ,100,101,-40,SFProText-Semibold
eK,100,118,-40,SFProText-Semibold
eL,100,105,-40,SFProText-Semibold
eM,100,132,-40,SFProText-Semibold
eN,100,119,-40,SFProText-Semibold
eO,100,124,-40,SFProText-Semibold
eP,100,112,-40,SFProText-Semibold
eQ,100,124,-40,SFProText-Semibold
eR,100,115,-40,SFProText-Semibold
eS,100,112,-40,SFProText-Semibold
eT,100,103,-40,SFProText-Semibold
eU,100,117,-40,SFProText-Semibold
eV,100,112,-40,SFProText-Semibold
eW,100,141,-40,SFProText-Semibold
eX,100,115,-40,SFProText-Semibold
eY,100,108,-40,SFProText-Semibold
eZ,100,112,-40,SFProText-Semibold
ea,100,102,-40,SFProText-Semibold
eb,100,111,-40,SFProText-Semibold
ec,100,105,-40,SFProText-Semibold
ed,100,107,-40,SFProText-Semibold
ee,100,106,-40,SFProText-Semibold
ef,100,87,-40,SFProText-Semibold
eg,100,107,-40,SFProText-Semibold
eh,100,106,-40,SFProText-Semibold
ei,100,72,-40,SFProText-Semibold
ej,100,72,-40,SFProText-Semibold
ek,100,108,-40,SFProText-Semibold
el,100,72,-40,SFProText-Semibold
