char,fontSize,x1,y1,x2,y2,weight
j,25,-1,-20,6,5,Semibold
J,26,1,-19,12,1,Regular
J,26,1,-19,13,1,Semibold
j,26,-1,-20,5,5,Regular
j,26,-1,-20,6,5,Semibold
J,27,1,-19,12,1,Regular
J,27,1,-19,14,1,Semibold
j,27,-1,-20,5,5,Regular
j,27,-1,-21,6,5,Semibold
J,28,1,-20,13,1,Regular
J,28,1,-20,14,1,Semibold
j,28,-1,-21,5,5,Regular
j,28,-1,-22,6,5,Semibold
J,29,1,-21,13,1,Regular
J,29,1,-21,15,1,Semibold
j,29,-1,-22,6,6,Regular
j,29,-1,-23,6,6,Semibold
J,30,1,-22,14,1,Regular
J,30,1,-22,15,1,Semibold
j,30,-1,-23,6,6,Regular
j,30,-1,-23,7,6,Semibold
J,31,1,-22,14,1,Regular
J,31,1,-22,16,1,Semibold
j,31,-1,-23,6,6,Regular
j,31,-1,-24,7,6,Semibold
J,32,1,-23,15,1,Regular
J,32,1,-23,16,1,Semibold
j,32,-1,-24,6,6,Regular
j,32,-1,-25,7,6,Semibold
J,33,1,-24,15,1,Regular
J,33,1,-24,17,1,Semibold
j,33,-1,-25,6,6,Regular
j,33,-1,-26,7,6,Semibold
J,34,1,-24,16,1,Regular
J,34,1,-24,17,1,Semibold
j,34,-1,-26,7,7,Regular
j,34,-1,-26,7,7,Semibold
J,35,1,-25,16,1,Regular
J,35,1,-25,18,1,Semibold
j,35,-1,-26,7,7,Regular
j,35,-1,-27,8,7,Semibold
J,36,1,-26,17,1,Regular
J,36,1,-26,18,1,Semibold
j,36,-1,-27,7,7,Regular
j,36,-1,-28,8,7,Semibold
J,37,1,-26,17,1,Regular
J,37,1,-26,19,1,Semibold
j,37,-1,-28,7,7,Regular
j,37,-1,-29,8,7,Semibold
J,38,1,-27,17,1,Regular
J,38,1,-27,19,1,Semibold
j,38,-1,-29,7,7,Regular
j,38,-1,-30,8,7,Semibold
J,39,1,-28,18,1,Regular
J,39,1,-28,20,1,Semibold
j,39,-1,-29,7,7,Regular
j,39,-1,-30,9,7,Semibold
J,40,1,-29,18,1,Regular
J,40,1,-29,20,1,Semibold
j,40,-1,-30,8,8,Regular
j,40,-1,-31,9,8,Semibold
J,41,1,-29,19,1,Regular
J,41,1,-29,21,1,Semibold
j,41,-1,-31,8,8,Regular
j,41,-1,-32,9,8,Semibold
J,42,1,-30,19,1,Regular
J,42,1,-30,21,1,Semibold
j,42,-1,-32,8,8,Regular
j,42,-1,-33,9,8,Semibold
J,43,1,-31,20,1,Regular
J,43,1,-31,21,1,Semibold
j,43,-1,-32,8,8,Regular
j,43,-1,-33,9,8,Semibold
J,44,1,-31,20,1,Regular
J,44,1,-31,22,1,Semibold
j,44,-1,-33,8,8,Regular
j,44,-1,-34,10,8,Semibold
J,45,2,-32,21,1,Regular
J,45,1,-32,22,1,Semibold
j,45,-1,-34,9,9,Regular
j,45,-1,-35,10,9,Semibold
J,46,2,-33,21,1,Regular
J,46,1,-33,23,1,Semibold
j,46,-1,-35,9,9,Regular
j,46,-1,-36,10,9,Semibold
J,47,2,-33,21,1,Regular
J,47,1,-33,23,1,Semibold
j,47,-1,-35,9,9,Regular
j,47,-1,-36,10,9,Semibold
J,48,2,-34,22,1,Regular
J,48,1,-34,24,1,Semibold
j,48,-1,-36,9,9,Regular
j,48,-1,-37,10,9,Semibold
J,49,2,-35,22,1,Regular
J,49,2,-35,24,1,Semibold
j,49,-1,-37,9,9,Regular
j,49,-1,-38,11,9,Semibold
J,50,2,-36,23,1,Regular
J,50,2,-36,25,1,Semibold
j,50,-1,-38,9,9,Regular
j,50,-1,-39,11,9,Semibold
J,51,2,-36,23,1,Regular
J,51,2,-36,25,1,Semibold
j,51,-1,-38,10,10,Regular
j,51,-1,-39,11,10,Semibold
J,52,2,-37,24,1,Regular
J,52,2,-37,26,1,Semibold
j,52,-1,-39,10,10,Regular
j,52,-1,-40,11,10,Semibold
J,53,2,-38,24,1,Regular
J,53,2,-38,26,1,Semibold
j,53,-1,-40,10,10,Regular
j,53,-1,-41,11,10,Semibold
J,54,2,-38,25,1,Regular
J,54,2,-38,27,1,Semibold
j,54,-1,-41,10,10,Regular
j,54,-1,-42,12,10,Semibold
J,55,2,-39,25,1,Regular
J,55,2,-39,27,1,Semibold
j,55,-1,-41,10,10,Regular
j,55,-1,-43,12,10,Semibold
J,56,2,-40,25,1,Regular
J,56,2,-40,28,1,Semibold
j,56,-1,-42,11,10,Regular
j,56,-1,-43,12,11,Semibold
J,57,2,-41,26,1,Regular
J,57,2,-41,28,1,Semibold
j,57,-1,-43,11,11,Regular
j,57,-1,-44,12,11,Semibold
J,58,2,-41,26,1,Regular
J,58,2,-41,29,1,Semibold
j,58,-1,-44,11,11,Regular
j,58,-1,-45,12,11,Semibold
J,59,2,-42,27,1,Regular
J,59,2,-42,29,1,Semibold
j,59,-1,-44,11,11,Regular
j,59,-1,-46,13,11,Semibold
J,60,2,-43,27,1,Regular
J,60,2,-43,30,1,Semibold
j,60,-1,-45,11,11,Regular
j,60,-1,-46,13,11,Semibold
J,61,1,-43,26,1,Regular
J,61,1,-43,29,1,Semibold
j,61,-2,-43,10,11,Regular
j,61,-2,-45,11,11,Semibold
J,62,1,-44,27,1,Regular
J,62,1,-44,29,1,Semibold
j,62,-2,-44,10,11,Regular
j,62,-2,-45,12,11,Semibold
J,63,1,-45,27,1,Regular
J,63,1,-45,30,1,Semibold
j,63,-2,-44,10,11,Regular
j,63,-2,-46,12,11,Semibold
J,64,1,-45,28,1,Regular
J,64,1,-45,30,1,Semibold
j,64,-2,-45,10,11,Regular
j,64,-2,-47,12,11,Semibold
J,65,1,-46,28,1,Regular
J,65,1,-46,31,1,Semibold
j,65,-2,-46,10,12,Regular
j,65,-3,-48,12,12,Semibold
J,66,1,-47,29,1,Regular
J,66,1,-47,31,1,Semibold
j,66,-2,-47,11,12,Regular
j,66,-3,-48,12,12,Semibold
J,67,1,-48,29,1,Regular
J,67,1,-48,32,1,Semibold
j,67,-2,-47,11,12,Regular
j,67,-3,-49,13,12,Semibold
J,68,1,-48,29,1,Regular
J,68,1,-48,32,1,Semibold
j,68,-2,-48,11,12,Regular
j,68,-3,-50,13,12,Semibold
J,69,1,-49,30,1,Regular
J,69,1,-49,33,1,Semibold
j,69,-2,-49,11,12,Regular
j,69,-3,-50,13,12,Semibold
J,70,1,-50,30,1,Regular
J,70,1,-50,33,1,Semibold
j,70,-2,-49,11,12,Regular
j,70,-3,-51,13,12,Semibold
J,71,1,-50,31,1,Regular
J,71,1,-50,34,1,Semibold
j,71,-2,-50,11,13,Regular
j,71,-3,-52,13,13,Semibold
J,72,1,-51,31,1,Regular
J,72,1,-51,34,1,Semibold
j,72,-2,-51,12,13,Regular
j,72,-3,-53,13,13,Semibold
J,73,1,-52,32,1,Regular
J,73,1,-52,35,1,Semibold
j,73,-2,-51,12,13,Regular
j,73,-3,-53,14,13,Semibold
J,74,1,-53,32,1,Regular
J,74,1,-53,35,1,Semibold
j,74,-3,-52,12,13,Regular
j,74,-3,-54,14,13,Semibold
J,75,1,-53,32,1,Regular
J,75,1,-53,36,1,Semibold
j,75,-3,-53,12,13,Regular
j,75,-3,-55,14,13,Semibold
J,76,1,-54,33,1,Regular
J,76,1,-54,36,1,Semibold
j,76,-3,-54,12,13,Regular
j,76,-3,-55,14,13,Semibold
J,77,1,-55,33,1,Regular
J,77,1,-55,37,1,Semibold
j,77,-3,-54,12,14,Regular
j,77,-3,-56,14,14,Semibold
J,78,1,-55,34,1,Regular
J,78,1,-55,37,1,Semibold
j,78,-3,-55,12,14,Regular
j,78,-3,-57,15,14,Semibold
J,79,1,-56,34,1,Regular
J,79,1,-56,37,1,Semibold
j,79,-3,-56,13,14,Regular
j,79,-3,-58,15,14,Semibold
J,80,1,-57,35,1,Regular
J,80,1,-57,38,1,Semibold
j,80,-3,-56,13,14,Regular
j,80,-3,-58,15,14,Semibold
J,81,1,-57,35,1,Regular
J,81,1,-57,38,1,Semibold
j,81,-3,-57,13,14,Regular
j,81,-3,-59,15,14,Semibold
J,82,1,-58,35,1,Regular
J,82,1,-58,39,1,Semibold
j,82,-3,-58,13,14,Regular
j,82,-3,-60,15,15,Semibold
J,83,1,-59,36,1,Regular
J,83,1,-59,39,1,Semibold
j,83,-3,-58,13,15,Regular
j,83,-3,-61,15,15,Semibold
J,84,1,-60,36,1,Regular
J,84,1,-60,40,1,Semibold
j,84,-3,-59,13,15,Regular
j,84,-3,-61,16,15,Semibold
J,85,1,-60,37,1,Regular
J,85,1,-60,40,1,Semibold
j,85,-3,-60,14,15,Regular
j,85,-3,-62,16,15,Semibold
J,86,1,-61,37,1,Regular
J,86,1,-61,41,1,Semibold
j,86,-3,-61,14,15,Regular
j,86,-3,-63,16,15,Semibold
J,87,1,-62,38,1,Regular
J,87,1,-62,41,1,Semibold
j,87,-3,-61,14,15,Regular
j,87,-3,-63,16,15,Semibold
J,88,1,-62,38,1,Regular
J,88,1,-62,42,1,Semibold
j,88,-3,-62,14,15,Regular
j,88,-3,-64,16,16,Semibold
J,89,1,-63,38,1,Regular
J,89,1,-63,42,1,Semibold
j,89,-3,-63,14,16,Regular
j,89,-3,-65,16,16,Semibold
J,90,1,-64,39,1,Regular
J,90,1,-64,43,1,Semibold
j,90,-3,-63,14,16,Regular
j,90,-3,-66,17,16,Semibold
J,91,1,-64,39,1,Regular
J,91,1,-64,43,1,Semibold
j,91,-3,-64,15,16,Regular
j,91,-3,-66,17,16,Semibold
J,92,2,-65,40,1,Regular
J,92,1,-65,44,1,Semibold
j,92,-3,-65,15,16,Regular
j,92,-3,-67,17,16,Semibold
J,93,2,-66,40,1,Regular
J,93,1,-66,44,2,Semibold
j,93,-3,-65,15,16,Regular
j,93,-3,-68,17,16,Semibold
J,94,2,-67,40,1,Regular
J,94,1,-67,44,2,Semibold
j,94,-3,-66,15,16,Regular
j,94,-3,-69,17,17,Semibold
J,95,2,-67,41,1,Regular
J,95,1,-67,45,2,Semibold
j,95,-3,-67,15,17,Regular
j,95,-3,-69,18,17,Semibold
J,96,2,-68,41,2,Regular
J,96,1,-68,45,2,Semibold
j,96,-3,-68,15,17,Regular
j,96,-4,-70,18,17,Semibold
J,97,2,-69,42,2,Regular
J,97,1,-69,46,2,Semibold
j,97,-3,-68,15,17,Regular
j,97,-4,-71,18,17,Semibold
J,98,2,-69,42,2,Regular
J,98,1,-69,46,2,Semibold
j,98,-3,-69,16,17,Regular
j,98,-4,-71,18,17,Semibold
J,99,2,-70,43,2,Regular
J,99,1,-70,47,2,Semibold
j,99,-3,-70,16,17,Regular
j,99,-4,-72,18,17,Semibold
K,10,1,-7,7,0,Regular
K,10,0,-8,7,0,Semibold
k,10,0,-8,6,0,Regular
k,10,0,-8,6,0,Semibold
K,11,1,-8,7,0,Regular
K,11,1,-8,8,0,Semibold
k,11,1,-8,6,0,Regular
k,11,0,-9,7,0,Semibold
K,12,1,-9,8,0,Regular
K,12,1,-9,8,0,Semibold
k,12,1,-9,7,0,Regular
k,12,1,-9,7,0,Semibold
K,13,1,-10,9,0,Regular
K,13,1,-10,9,0,Semibold
k,13,1,-10,7,0,Regular
k,13,1,-10,8,0,Semibold
K,14,1,-10,9,0,Regular
K,14,1,-10,10,0,Semibold
k,14,1,-11,8,0,Regular
k,14,1,-11,8,0,Semibold
K,15,1,-11,10,0,Regular
K,15,1,-11,10,0,Semibold
k,15,1,-11,8,0,Regular
k,15,1,-11,9,0,Semibold
K,16,1,-12,10,0,Regular
K,16,1,-12,11,0,Semibold
k,16,1,-12,9,0,Regular
k,16,1,-12,9,0,Semibold
K,17,1,-12,11,0,Regular
K,17,1,-12,12,0,Semibold
k,17,1,-13,9,0,Regular
k,17,1,-13,10,0,Semibold
K,18,1,-13,12,0,Regular
K,18,1,-13,12,0,Semibold
k,18,1,-14,10,0,Regular
k,18,1,-14,10,0,Semibold
K,19,1,-14,12,0,Regular
K,19,1,-14,13,0,Semibold
k,19,1,-14,10,0,Regular
k,19,1,-14,11,0,Semibold
K,20,1,-14,13,0,Regular
K,20,1,-14,14,0,Semibold
k,20,1,-15,11,0,Regular
k,20,1,-15,12,0,Semibold
K,21,2,-15,14,0,Regular
K,21,1,-15,14,0,Semibold
k,21,1,-16,11,0,Regular
k,21,1,-16,12,0,Semibold
K,22,2,-16,14,0,Regular
K,22,2,-16,15,0,Semibold
k,22,1,-17,12,0,Regular
k,22,1,-17,13,0,Semibold
K,23,2,-17,15,0,Regular
K,23,2,-17,16,0,Semibold
k,23,2,-17,12,0,Regular
k,23,1,-17,13,0,Semibold
K,24,2,-17,16,0,Regular
K,24,2,-17,16,0,Semibold
k,24,2,-18,13,0,Regular
k,24,2,-18,14,0,Semibold
K,25,2,-18,16,0,Regular
K,25,2,-18,17,0,Semibold
k,25,2,-19,13,0,Regular
k,25,2,-19,14,0,Semibold
K,26,2,-19,17,0,Regular
K,26,2,-19,18,0,Semibold
k,26,2,-19,14,0,Regular
k,26,2,-20,15,0,Semibold
K,27,2,-19,17,0,Regular
K,27,2,-20,18,0,Semibold
k,27,2,-20,14,0,Regular
k,27,2,-20,16,0,Semibold
K,28,2,-20,18,0,Regular
K,28,2,-20,19,0,Semibold
k,28,2,-21,15,0,Regular
k,28,2,-21,16,0,Semibold
K,29,2,-21,19,0,Regular
K,29,2,-21,20,0,Semibold
k,29,2,-22,16,0,Regular
k,29,2,-22,17,0,Semibold
K,30,2,-22,19,0,Regular
K,30,2,-22,20,0,Semibold
k,30,2,-22,16,0,Regular
k,30,2,-23,17,0,Semibold
K,31,2,-22,20,0,Regular
K,31,2,-22,21,0,Semibold
k,31,2,-23,17,0,Regular
k,31,2,-23,18,0,Semibold
K,32,3,-23,21,0,Regular
K,32,2,-23,22,0,Semibold
k,32,2,-24,17,0,Regular
k,32,2,-24,18,0,Semibold
K,33,3,-24,21,0,Regular
K,33,2,-24,22,0,Semibold
k,33,2,-25,18,0,Regular
k,33,2,-25,19,0,Semibold
K,34,3,-24,22,0,Regular
K,34,3,-24,23,0,Semibold
k,34,2,-25,18,0,Regular
k,34,2,-26,19,0,Semibold
K,35,3,-25,22,0,Regular
K,35,3,-25,24,0,Semibold
k,35,3,-26,19,0,Regular
k,35,2,-26,20,0,Semibold
K,36,3,-26,23,0,Regular
K,36,3,-26,24,0,Semibold
k,36,3,-27,19,0,Regular
k,36,2,-27,21,0,Semibold
K,37,3,-26,24,0,Regular
K,37,3,-26,25,0,Semibold
k,37,3,-28,20,0,Regular
k,37,3,-28,21,0,Semibold
K,38,3,-27,24,0,Regular
K,38,3,-27,26,0,Semibold
k,38,3,-28,20,0,Regular
k,38,3,-29,22,0,Semibold
K,39,3,-28,25,0,Regular
K,39,3,-28,26,0,Semibold
k,39,3,-29,21,0,Regular
k,39,3,-29,22,0,Semibold
K,40,3,-29,26,0,Regular
K,40,3,-29,27,0,Semibold
k,40,3,-30,21,0,Regular
k,40,3,-30,23,0,Semibold
K,41,3,-29,26,0,Regular
K,41,3,-29,28,0,Semibold
k,41,3,-31,22,0,Regular
k,41,3,-31,23,0,Semibold
K,42,3,-30,27,0,Regular
K,42,3,-30,28,0,Semibold
k,42,3,-31,22,0,Regular
k,42,3,-31,24,0,Semibold
K,43,3,-31,27,0,Regular
K,43,3,-31,29,0,Semibold
k,43,3,-32,23,0,Regular
k,43,3,-32,24,0,Semibold
K,44,4,-31,28,0,Regular
K,44,3,-31,30,0,Semibold
k,44,3,-33,23,0,Regular
k,44,3,-33,25,0,Semibold
K,45,4,-32,29,0,Regular
K,45,4,-32,30,0,Semibold
k,45,3,-33,24,0,Regular
k,45,3,-34,26,0,Semibold
K,46,4,-33,29,0,Regular
K,46,4,-33,31,0,Semibold
k,46,3,-34,24,0,Regular
k,46,3,-34,26,0,Semibold
K,47,4,-34,30,0,Regular
K,47,4,-34,32,0,Semibold
k,47,4,-35,25,0,Regular
k,47,3,-35,27,0,Semibold
K,48,4,-34,31,0,Regular
K,48,4,-34,32,0,Semibold
k,48,4,-36,25,0,Regular
k,48,3,-36,27,0,Semibold
K,49,4,-35,31,0,Regular
K,49,4,-35,33,0,Semibold
k,49,4,-36,26,0,Regular
k,49,4,-37,28,0,Semibold
K,50,4,-36,32,0,Regular
K,50,4,-36,34,0,Semibold
k,50,4,-37,26,0,Regular
k,50,4,-37,28,0,Semibold
K,51,4,-36,33,0,Regular
K,51,4,-36,34,0,Semibold
k,51,4,-38,27,0,Regular
k,51,4,-38,29,0,Semibold
K,52,4,-37,33,0,Regular
K,52,4,-37,35,0,Semibold
k,52,4,-39,28,0,Regular
k,52,4,-39,30,0,Semibold
K,53,4,-38,34,0,Regular
K,53,4,-38,36,0,Semibold
k,53,4,-39,28,0,Regular
k,53,4,-40,30,0,Semibold
K,54,4,-39,34,0,Regular
K,54,4,-38,36,0,Semibold
k,54,4,-40,29,0,Regular
k,54,4,-40,31,0,Semibold
K,55,5,-39,35,0,Regular
K,55,4,-39,37,0,Semibold
k,55,4,-41,29,0,Regular
k,55,4,-41,31,0,Semibold
K,56,5,-40,36,0,Regular
K,56,4,-40,38,0,Semibold
k,56,4,-42,30,0,Regular
k,56,4,-42,32,0,Semibold
K,57,5,-41,36,0,Regular
K,57,5,-41,38,0,Semibold
k,57,4,-42,30,0,Regular
k,57,4,-43,32,0,Semibold
K,58,5,-41,37,0,Regular
K,58,5,-41,39,0,Semibold
k,58,4,-43,31,0,Regular
k,58,4,-43,33,0,Semibold
K,59,5,-42,38,0,Regular
K,59,5,-42,40,0,Semibold
k,59,5,-44,31,0,Regular
k,59,4,-44,33,0,Semibold
K,60,5,-43,38,0,Regular
K,60,5,-43,40,0,Semibold
k,60,5,-44,32,0,Regular
k,60,4,-45,34,0,Semibold
K,61,4,-43,38,0,Regular
K,61,3,-43,39,0,Semibold
k,61,3,-43,30,0,Regular
k,61,3,-43,32,0,Semibold
K,62,4,-44,38,0,Regular
K,62,3,-44,40,0,Semibold
k,62,3,-44,30,0,Regular
k,62,3,-44,33,0,Semibold
K,63,4,-45,39,0,Regular
K,63,4,-45,41,0,Semibold
k,63,4,-45,31,0,Regular
k,63,3,-45,33,0,Semibold
K,64,4,-45,39,0,Regular
K,64,4,-45,41,0,Semibold
k,64,4,-45,31,0,Regular
k,64,3,-45,34,0,Semibold
K,65,4,-46,40,0,Regular
K,65,4,-46,42,0,Semibold
k,65,4,-46,32,0,Regular
k,65,3,-46,34,0,Semibold
K,66,4,-47,41,0,Regular
K,66,4,-47,43,0,Semibold
k,66,4,-47,32,0,Regular
k,66,3,-47,35,0,Semibold
K,67,4,-48,41,0,Regular
K,67,4,-48,43,0,Semibold
k,67,4,-48,33,0,Regular
k,67,3,-48,35,0,Semibold
K,68,4,-48,42,0,Regular
K,68,4,-48,44,0,Semibold
k,68,4,-48,33,0,Regular
k,68,3,-48,36,0,Semibold
K,69,4,-49,42,0,Regular
K,69,4,-49,45,0,Semibold
k,69,4,-49,34,0,Regular
k,69,3,-49,36,0,Semibold
K,70,4,-50,43,0,Regular
K,70,4,-50,45,0,Semibold
k,70,4,-50,34,0,Regular
k,70,3,-50,37,0,Semibold
K,71,4,-51,44,0,Regular
K,71,4,-50,46,0,Semibold
k,71,4,-50,35,0,Regular
k,71,4,-50,37,0,Semibold
K,72,5,-51,44,0,Regular
K,72,4,-51,46,0,Semibold
k,72,4,-51,35,0,Regular
k,72,4,-51,38,0,Semibold
K,73,5,-52,45,0,Regular
K,73,4,-52,47,0,Semibold
k,73,4,-52,36,0,Regular
k,73,4,-52,38,0,Semibold
K,74,5,-53,45,0,Regular
K,74,4,-53,48,0,Semibold
k,74,4,-53,36,0,Regular
k,74,4,-53,39,0,Semibold
K,75,5,-53,46,0,Regular
K,75,4,-53,48,0,Semibold
k,75,4,-53,36,0,Regular
k,75,4,-53,39,0,Semibold
K,76,5,-54,47,0,Regular
K,76,4,-54,49,0,Semibold
k,76,4,-54,37,0,Regular
k,76,4,-54,40,0,Semibold
K,77,5,-55,47,0,Regular
K,77,4,-55,50,0,Semibold
k,77,4,-55,37,0,Regular
k,77,4,-55,41,0,Semibold
K,78,5,-55,48,0,Regular
K,78,4,-55,50,0,Semibold
k,78,4,-55,38,0,Regular
k,78,4,-55,41,0,Semibold
K,79,5,-56,48,0,Regular
K,79,5,-56,51,0,Semibold
k,79,5,-56,38,0,Regular
k,79,4,-56,42,0,Semibold
K,80,5,-57,49,0,Regular
K,80,5,-57,52,0,Semibold
k,80,5,-57,39,0,Regular
k,80,4,-57,42,0,Semibold
K,81,5,-58,50,0,Regular
K,81,5,-57,52,0,Semibold
k,81,5,-57,39,0,Regular
k,81,4,-57,43,0,Semibold
K,82,5,-58,50,0,Regular
K,82,5,-58,53,0,Semibold
k,82,5,-58,40,0,Regular
k,82,4,-58,43,0,Semibold
K,83,5,-59,51,0,Regular
K,83,5,-59,53,0,Semibold
k,83,5,-59,40,0,Regular
k,83,4,-59,44,0,Semibold
K,84,5,-60,52,0,Regular
K,84,5,-60,54,0,Semibold
k,84,5,-60,41,0,Regular
k,84,4,-60,44,0,Semibold
K,85,5,-60,52,0,Regular
K,85,5,-60,55,0,Semibold
k,85,5,-60,41,0,Regular
k,85,4,-60,45,0,Semibold
K,86,6,-61,53,0,Regular
K,86,5,-61,55,0,Semibold
k,86,5,-61,42,0,Regular
k,86,4,-61,45,0,Semibold
K,87,6,-62,53,0,Regular
K,87,5,-62,56,0,Semibold
k,87,5,-62,42,0,Regular
k,87,4,-62,46,0,Semibold
K,88,6,-62,54,0,Regular
K,88,5,-62,57,0,Semibold
k,88,5,-62,43,0,Regular
k,88,4,-62,46,0,Semibold
K,89,6,-63,55,0,Regular
K,89,5,-63,57,0,Semibold
k,89,5,-63,43,0,Regular
k,89,5,-63,47,0,Semibold
K,90,6,-64,55,0,Regular
K,90,5,-64,58,0,Semibold
k,90,5,-64,44,0,Regular
k,90,5,-64,47,0,Semibold
K,91,6,-65,56,0,Regular
K,91,5,-65,59,0,Semibold
k,91,5,-64,44,0,Regular
k,91,5,-64,48,0,Semibold
K,92,6,-65,56,0,Regular
K,92,5,-65,59,0,Semibold
k,92,5,-65,45,0,Regular
k,92,5,-65,48,0,Semibold
K,93,6,-66,57,0,Regular
K,93,5,-66,60,0,Semibold
k,93,5,-66,45,0,Regular
k,93,5,-66,49,0,Semibold
K,94,6,-67,58,0,Regular
K,94,5,-67,61,0,Semibold
k,94,5,-67,46,0,Regular
k,94,5,-67,49,0,Semibold
K,95,6,-67,58,0,Regular
K,95,6,-67,61,0,Semibold
k,95,6,-67,46,0,Regular
k,95,5,-67,50,0,Semibold
K,96,6,-68,59,0,Regular
K,96,6,-68,62,0,Semibold
k,96,6,-68,47,0,Regular
k,96,5,-68,50,0,Semibold
K,97,6,-69,59,0,Regular
K,97,6,-69,62,0,Semibold
k,97,6,-69,47,0,Regular
k,97,5,-69,51,0,Semibold
K,98,6,-70,60,0,Regular
K,98,6,-70,63,0,Semibold
k,98,6,-69,48,0,Regular
k,98,5,-69,51,0,Semibold
K,99,6,-70,61,0,Regular
K,99,6,-70,64,0,Semibold
k,99,6,-70,48,0,Regular
k,99,5,-70,52,0,Semibold
L,10,1,-7,6,0,Regular
L,10,0,-7,6,0,Semibold
l,10,0,-8,2,0,Regular
l,10,0,-8,2,0,Semibold
L,11,1,-8,6,0,Regular
L,11,1,-8,6,0,Semibold
l,11,1,-8,2,0,Regular
l,11,0,-9,3,0,Semibold
L,12,1,-9,7,0,Regular
L,12,1,-9,7,0,Semibold
l,12,1,-9,2,0,Regular
l,12,1,-9,3,0,Semibold
L,13,1,-10,7,0,Regular
L,13,1,-10,7,0,Semibold
l,13,1,-10,3,0,Regular
l,13,1,-10,3,0,Semibold
L,14,1,-10,8,0,Regular
L,14,1,-10,8,0,Semibold
l,14,1,-11,3,0,Regular
l,14,1,-11,3,0,Semibold
L,15,1,-11,8,0,Regular
L,15,1,-11,8,0,Semibold
l,15,1,-11,3,0,Regular
l,15,1,-11,3,0,Semibold
L,16,1,-12,9,0,Regular
L,16,1,-12,9,0,Semibold
l,16,1,-12,3,0,Regular
l,16,1,-12,4,0,Semibold
L,17,1,-12,9,0,Regular
L,17,1,-12,9,0,Semibold
l,17,1,-13,3,0,Regular
l,17,1,-13,4,0,Semibold
L,18,1,-13,10,0,Regular
L,18,1,-13,10,0,Semibold
l,18,1,-14,3,0,Regular
l,18,1,-14,4,0,Semibold
L,19,1,-14,10,0,Regular
L,19,1,-14,11,0,Semibold
l,19,1,-14,4,0,Regular
l,19,1,-14,4,0,Semibold
L,20,1,-14,11,0,Regular
L,20,1,-14,11,0,Semibold
l,20,1,-15,4,0,Regular
l,20,1,-15,4,0,Semibold
L,21,2,-15,11,0,Regular
L,21,1,-15,12,0,Semibold
l,21,1,-16,4,0,Regular
l,21,1,-16,5,0,Semibold
L,22,2,-16,12,0,Regular
L,22,2,-16,12,0,Semibold
l,22,1,-17,4,0,Regular
l,22,1,-17,5,0,Semibold
L,23,2,-17,12,0,Regular
L,23,2,-17,13,0,Semibold
l,23,2,-17,4,0,Regular
l,23,1,-17,5,0,Semibold
L,24,2,-17,13,0,Regular
L,24,2,-17,13,0,Semibold
l,24,2,-18,4,0,Regular
l,24,2,-18,5,0,Semibold
L,25,2,-18,13,0,Regular
L,25,2,-18,14,0,Semibold
l,25,2,-19,5,0,Regular
l,25,2,-19,5,0,Semibold
L,26,2,-19,14,0,Regular
L,26,2,-19,14,0,Semibold
l,26,2,-19,5,0,Regular
l,26,2,-20,6,0,Semibold
L,27,2,-19,14,0,Regular
L,27,2,-19,15,0,Semibold
l,27,2,-20,5,0,Regular
l,27,2,-20,6,0,Semibold
L,28,2,-20,15,0,Regular
L,28,2,-20,15,0,Semibold
l,28,2,-21,5,0,Regular
l,28,2,-21,6,0,Semibold
L,29,2,-21,15,0,Regular
L,29,2,-21,16,0,Semibold
l,29,2,-22,5,0,Regular
l,29,2,-22,6,0,Semibold
L,30,2,-22,16,0,Regular
L,30,2,-22,16,0,Semibold
l,30,2,-22,5,0,Regular
l,30,2,-23,6,0,Semibold
L,31,2,-22,16,0,Regular
L,31,2,-22,17,0,Semibold
l,31,2,-23,6,0,Regular
l,31,2,-23,7,0,Semibold
L,32,3,-23,17,0,Regular
L,32,2,-23,18,0,Semibold
l,32,2,-24,6,0,Regular
l,32,2,-24,7,0,Semibold
L,33,3,-24,17,0,Regular
L,33,2,-24,18,0,Semibold
l,33,2,-25,6,0,Regular
l,33,2,-25,7,0,Semibold
L,34,3,-24,18,0,Regular
L,34,3,-24,19,0,Semibold
l,34,2,-25,6,0,Regular
l,34,2,-26,7,0,Semibold
L,35,3,-25,18,0,Regular
L,35,3,-25,19,0,Semibold
l,35,3,-26,6,0,Regular
l,35,2,-26,7,0,Semibold
L,36,3,-26,19,0,Regular
L,36,3,-26,20,0,Semibold
l,36,3,-27,6,0,Regular
l,36,2,-27,8,0,Semibold
L,37,3,-26,20,0,Regular
L,37,3,-26,20,0,Semibold
l,37,3,-28,7,0,Regular
l,37,3,-28,8,0,Semibold
L,38,3,-27,20,0,Regular
L,38,3,-27,21,0,Semibold
l,38,3,-28,7,0,Regular
l,38,3,-29,8,0,Semibold
L,39,3,-28,21,0,Regular
L,39,3,-28,21,0,Semibold
l,39,3,-29,7,0,Regular
l,39,3,-29,8,0,Semibold
L,40,3,-29,21,0,Regular
L,40,3,-29,22,0,Semibold
l,40,3,-30,7,0,Regular
l,40,3,-30,8,0,Semibold
L,41,3,-29,22,0,Regular
L,41,3,-29,22,0,Semibold
l,41,3,-31,7,0,Regular
l,41,3,-31,9,0,Semibold
L,42,3,-30,22,0,Regular
L,42,3,-30,23,0,Semibold
l,42,3,-31,7,0,Regular
l,42,3,-31,9,0,Semibold
L,43,3,-31,23,0,Regular
