char,width,height,fontSize,fontWeight
t,10,21,32,semibold
t,10,21,33,semibold
t,11,22,34,semibold
t,11,23,35,semibold
t,11,23,36,semibold
t,12,24,37,semibold
t,12,25,38,semibold
t,12,25,39,semibold
t,12,26,40,semibold
t,13,27,41,semibold
t,13,27,42,semibold
t,13,28,43,semibold
t,14,28,44,semibold
t,14,29,45,semibold
t,14,30,46,semibold
t,15,30,47,semibold
t,15,31,48,semibold
t,15,32,49,semibold
t,16,32,50,semibold
t,16,33,51,semibold
t,16,35,52,semibold
t,16,35,53,semibold
t,17,36,54,semibold
t,17,37,55,semibold
t,17,37,56,semibold
t,18,38,57,semibold
t,18,38,58,semibold
t,18,39,59,semibold
t,19,40,60,semibold
t,19,40,61,semibold
t,19,41,62,semibold
t,19,42,63,semibold
t,20,42,64,semibold
t,20,43,65,semibold
t,20,44,66,semibold
t,21,44,67,semibold
t,21,45,68,semibold
t,21,45,69,semibold
t,22,46,70,semibold
t,22,47,71,semibold
t,22,47,72,semibold
t,22,48,73,semibold
t,23,49,74,semibold
t,23,49,75,semibold
t,23,50,76,semibold
t,24,51,77,semibold
t,24,51,78,semibold
t,24,52,79,semibold
t,25,52,80,semibold
t,25,53,81,semibold
t,25,54,82,semibold
t,26,54,83,semibold
t,26,55,84,semibold
t,26,56,85,semibold
t,26,56,86,semibold
t,27,57,87,semibold
t,27,58,88,semibold
t,27,58,89,semibold
t,28,59,90,semibold
t,28,59,91,semibold
t,28,60,92,semibold
t,29,61,93,semibold
t,29,61,94,semibold
t,28,62,95,semibold
t,28,63,96,semibold
t,29,63,97,semibold
t,29,64,98,semibold
t,29,65,99,semibold
t,31,65,100,semibold
t,31,66,101,semibold
t,31,67,102,semibold
t,32,67,103,semibold
t,32,68,104,semibold
t,32,69,105,semibold
t,33,69,106,semibold
t,33,70,107,semibold
t,32,70,108,semibold
t,32,71,109,semibold
t,33,72,110,semibold
t,33,72,111,semibold
t,33,73,112,semibold
t,34,74,113,semibold
t,34,74,114,semibold
t,34,75,115,semibold
t,35,76,116,semibold
t,35,76,117,semibold
t,35,77,118,semibold
t,36,78,119,semibold
t,36,78,120,semibold
t,36,79,121,semibold
t,36,79,122,semibold
t,37,80,123,semibold
t,37,81,124,semibold
t,37,81,125,semibold
t,38,82,126,semibold
t,38,83,127,semibold
t,38,83,128,semibold
t,39,84,129,semibold
t,39,85,130,semibold
t,39,85,131,semibold
t,39,86,132,semibold
t,40,86,133,semibold
t,40,87,134,semibold
t,40,88,135,semibold
t,41,88,136,semibold
t,41,89,137,semibold
t,41,90,138,semibold
t,42,90,139,semibold
t,42,91,140,semibold
t,42,92,141,semibold
t,42,92,142,semibold
t,43,93,143,semibold
t,43,93,144,semibold
t,43,94,145,semibold
t,44,95,146,semibold
t,44,95,147,semibold
t,44,96,148,semibold
t,45,97,149,semibold
t,45,97,150,semibold
t,45,98,151,semibold
t,46,99,152,semibold
t,46,99,153,semibold
t,46,100,154,semibold
t,46,100,155,semibold
t,47,101,156,semibold
t,47,102,157,semibold
t,47,102,158,semibold
t,48,103,159,semibold
t,48,104,160,semibold
t,48,104,161,semibold
t,49,105,162,semibold
t,49,106,163,semibold
t,49,106,164,semibold
t,49,107,165,semibold
t,50,108,166,semibold
t,50,108,167,semibold
t,50,109,168,semibold
t,51,109,169,semibold
t,51,110,170,semibold
t,51,111,171,semibold
t,52,111,172,semibold
t,52,112,173,semibold
t,52,113,174,semibold
t,52,113,175,semibold
t,53,114,176,semibold
t,53,115,177,semibold
t,53,115,178,semibold
t,54,116,179,semibold
t,54,116,180,semibold
t,54,117,181,semibold
t,55,118,182,semibold
t,55,118,183,semibold
t,55,119,184,semibold
t,56,120,185,semibold
t,56,120,186,semibold
t,56,121,187,semibold
t,56,122,188,semibold
t,57,122,189,semibold
t,57,123,190,semibold
t,57,123,191,semibold
t,58,124,192,semibold
t,58,125,193,semibold
t,58,125,194,semibold
t,59,126,195,semibold
t,59,127,196,semibold
t,59,127,197,semibold
t,59,128,198,semibold
t,60,129,199,semibold
u,8,9,15,semibold
u,9,10,16,semibold
u,9,10,17,semibold
u,10,11,18,semibold
u,9,11,19,semibold
u,10,12,20,semibold
u,10,12,21,semibold
u,11,13,22,semibold
u,11,13,23,semibold
u,12,14,24,semibold
u,12,14,25,semibold
u,13,15,26,semibold
u,13,15,27,semibold
u,14,16,28,semibold
u,14,16,29,semibold
u,15,17,30,semibold
u,15,17,31,semibold
u,16,18,32,semibold
u,16,18,33,semibold
u,17,19,34,semibold
u,17,19,35,semibold
u,18,20,36,semibold
u,18,21,37,semibold
u,19,21,38,semibold
u,19,22,39,semibold
u,19,22,40,semibold
u,19,23,41,semibold
u,20,23,42,semibold
u,20,24,43,semibold
u,21,24,44,semibold
u,21,25,45,semibold
u,22,25,46,semibold
u,22,26,47,semibold
u,23,26,48,semibold
u,23,27,49,semibold
u,24,27,50,semibold
u,24,28,51,semibold
u,25,28,52,semibold
u,25,29,53,semibold
u,26,29,54,semibold
u,26,30,55,semibold
u,27,30,56,semibold
u,27,31,57,semibold
u,28,31,58,semibold
u,28,32,59,semibold
u,29,32,60,semibold
u,28,33,61,semibold
u,29,33,62,semibold
u,29,34,63,semibold
u,30,34,64,semibold
u,30,35,65,semibold
u,31,36,66,semibold
u,31,36,67,semibold
u,32,37,68,semibold
u,32,37,69,semibold
u,33,38,70,semibold
u,33,38,71,semibold
u,34,39,72,semibold
u,35,39,73,semibold
u,35,40,74,semibold
u,36,40,75,semibold
u,36,41,76,semibold
u,37,41,77,semibold
u,37,42,78,semibold
u,38,42,79,semibold
u,38,43,80,semibold
u,39,43,81,semibold
u,38,44,82,semibold
u,39,44,83,semibold
u,39,45,84,semibold
u,40,45,85,semibold
u,40,46,86,semibold
u,41,46,87,semibold
u,41,47,88,semibold
u,42,47,89,semibold
u,42,48,90,semibold
u,43,48,91,semibold
u,43,49,92,semibold
u,44,50,93,semibold
u,44,50,94,semibold
u,45,51,95,semibold
u,45,51,96,semibold
u,46,52,97,semibold
u,46,52,98,semibold
u,47,53,99,semibold
u,47,53,100,semibold
u,48,54,101,semibold
u,48,54,102,semibold
u,49,55,103,semibold
u,49,55,104,semibold
u,50,56,105,semibold
u,49,56,106,semibold
u,50,57,107,semibold
u,50,58,108,semibold
u,51,59,109,semibold
u,51,59,110,semibold
u,52,60,111,semibold
u,52,60,112,semibold
u,53,61,113,semibold
u,54,62,114,semibold
u,54,62,115,semibold
u,55,63,116,semibold
u,55,63,117,semibold
u,56,64,118,semibold
u,56,64,119,semibold
u,57,65,120,semibold
u,57,65,121,semibold
u,58,66,122,semibold
u,58,66,123,semibold
u,59,67,124,semibold
u,59,67,125,semibold
u,60,68,126,semibold
u,59,68,127,semibold
u,60,69,128,semibold
u,60,69,129,semibold
u,61,70,130,semibold
u,61,70,131,semibold
u,62,71,132,semibold
u,62,71,133,semibold
u,63,72,134,semibold
u,63,72,135,semibold
u,64,73,136,semibold
u,64,73,137,semibold
u,65,74,138,semibold
u,65,74,139,semibold
u,66,75,140,semibold
u,66,75,141,semibold
u,67,76,142,semibold
u,67,77,143,semibold
u,68,77,144,semibold
u,68,78,145,semibold
u,69,78,146,semibold
u,69,79,147,semibold
u,69,79,148,semibold
u,69,80,149,semibold
u,70,80,150,semibold
u,70,81,151,semibold
u,71,81,152,semibold
u,71,82,153,semibold
u,72,82,154,semibold
u,72,83,155,semibold
u,73,83,156,semibold
u,73,84,157,semibold
u,74,84,158,semibold
u,74,85,159,semibold
u,75,85,160,semibold
u,75,86,161,semibold
u,76,86,162,semibold
u,76,87,163,semibold
u,77,87,164,semibold
u,77,88,165,semibold
u,78,88,166,semibold
u,78,89,167,semibold
u,79,89,168,semibold
u,78,90,169,semibold
u,79,90,170,semibold
u,80,91,171,semibold
u,80,92,172,semibold
u,81,92,173,semibold
u,81,93,174,semibold
u,82,93,175,semibold
u,82,94,176,semibold
u,83,94,177,semibold
u,83,95,178,semibold
u,84,95,179,semibold
u,84,96,180,semibold
u,85,96,181,semibold
u,85,97,182,semibold
u,86,97,183,semibold
u,86,98,184,semibold
u,87,98,185,semibold
u,87,99,186,semibold
u,88,99,187,semibold
u,88,100,188,semibold
u,89,100,189,semibold
u,89,101,190,semibold
u,89,101,191,semibold
u,89,102,192,semibold
u,90,102,193,semibold
u,90,103,194,semibold
u,91,103,195,semibold
u,91,104,196,semibold
u,92,104,197,semibold
u,92,105,198,semibold
u,93,105,199,semibold
v,8,8,15,semibold
v,8,9,16,semibold
v,9,9,17,semibold
v,9,10,18,semibold
v,10,10,19,semibold
v,10,11,20,semibold
v,11,11,21,semibold
v,11,12,22,semibold
v,12,12,23,semibold
v,13,13,24,semibold
v,13,13,25,semibold
v,14,14,26,semibold
v,14,14,27,semibold
v,15,15,28,semibold
v,15,15,29,semibold
v,16,16,30,semibold
v,16,16,31,semibold
v,17,17,32,semibold
v,17,18,33,semibold
v,18,18,34,semibold
v,18,19,35,semibold
v,19,19,36,semibold
v,19,20,37,semibold
v,20,20,38,semibold
v,20,21,39,semibold
v,21,21,40,semibold
v,21,22,41,semibold
v,22,22,42,semibold
v,22,23,43,semibold
v,23,23,44,semibold
v,23,24,45,semibold
v,24,24,46,semibold
v,24,25,47,semibold
v,25,25,48,semibold
v,25,26,49,semibold
v,26,26,50,semibold
v,26,27,51,semibold
v,27,27,52,semibold
v,27,28,53,semibold
v,28,28,54,semibold
v,28,29,55,semibold
v,29,29,56,semibold
v,29,30,57,semibold
v,30,30,58,semibold
v,30,31,59,semibold
v,31,32,60,semibold
v,31,32,61,semibold
v,32,33,62,semibold
v,32,33,63,semibold
v,33,33,64,semibold
v,33,34,65,semibold
v,34,35,66,semibold
v,34,35,67,semibold
v,35,36,68,semibold
v,35,36,69,semibold
v,36,37,70,semibold
v,36,37,71,semibold
v,37,38,72,semibold
v,37,38,73,semibold
v,38,39,74,semibold
v,38,39,75,semibold
v,39,40,76,semibold
v,39,40,77,semibold
v,40,41,78,semibold
v,40,41,79,semibold
v,41,42,80,semibold
v,41,42,81,semibold
v,42,43,82,semibold
v,42,43,83,semibold
v,43,44,84,semibold
v,43,44,85,semibold
v,44,45,86,semibold
v,44,45,87,semibold
v,45,46,88,semibold
v,45,46,89,semibold
v,46,47,90,semibold
v,46,47,91,semibold
v,47,48,92,semibold
v,47,49,93,semibold
v,48,49,94,semibold
v,48,50,95,semibold
v,49,50,96,semibold
v,49,51,97,semibold
v,50,51,98,semibold
v,50,52,99,semibold
v,51,52,100,semibold
v,52,53,101,semibold
v,52,53,102,semibold
v,53,54,103,semibold
v,53,54,104,semibold
v,54,55,105,semibold
v,54,55,106,semibold
v,55,56,107,semibold
v,55,56,108,semibold
v,56,57,109,semibold
v,56,57,110,semibold
v,57,58,111,semibold
v,57,58,112,semibold
v,58,59,113,semibold
v,58,60,114,semibold
v,59,60,115,semibold
v,59,61,116,semibold
v,60,61,117,semibold
v,60,62,118,semibold
v,61,62,119,semibold
v,61,63,120,semibold
v,62,63,121,semibold
v,62,64,122,semibold
v,63,64,123,semibold
v,63,65,124,semibold
v,64,65,125,semibold
v,64,66,126,semibold
v,65,66,127,semibold
v,65,67,128,semibold
v,66,67,129,semibold
v,66,68,130,semibold
v,67,68,131,semibold
v,67,69,132,semibold
v,68,69,133,semibold
v,68,70,134,semibold
v,69,70,135,semibold
v,69,71,136,semibold
v,70,71,137,semibold
v,70,72,138,semibold
v,71,72,139,semibold
v,71,73,140,semibold
v,72,73,141,semibold
v,72,74,142,semibold
v,73,75,143,semibold
v,73,75,144,semibold
v,74,76,145,semibold
v,74,76,146,semibold
v,75,77,147,semibold
v,75,77,148,semibold
v,76,78,149,semibold
v,76,78,150,semibold
v,77,79,151,semibold
v,77,79,152,semibold
v,78,80,153,semibold
v,78,80,154,semibold
v,79,81,155,semibold
v,79,81,156,semibold
v,80,82,157,semibold
v,80,82,158,semibold
v,81,83,159,semibold
v,81,83,160,semibold
v,82,84,161,semibold
v,82,84,162,semibold
v,83,85,163,semibold
v,83,85,164,semibold
v,84,86,165,semibold
v,84,86,166,semibold
v,85,87,167,semibold
v,85,87,168,semibold
v,86,88,169,semibold
v,86,88,170,semibold
v,86,89,171,semibold
v,86,90,172,semibold
v,87,90,173,semibold
v,87,91,174,semibold
v,88,91,175,semibold
v,88,92,176,semibold
v,89,92,177,semibold
v,89,93,178,semibold
v,90,93,179,semibold
v,90,94,180,semibold
v,91,94,181,semibold
v,91,95,182,semibold
v,92,95,183,semibold
v,92,96,184,semibold
v,93,96,185,semibold
v,93,97,186,semibold
v,94,97,187,semibold
v,95,98,188,semibold
v,95,98,189,semibold
v,96,99,190,semibold
v,96,99,191,semibold
v,97,100,192,semibold
v,97,100,193,semibold
v,98,101,194,semibold
v,98,101,195,semibold
v,99,102,196,semibold
v,99,102,197,semibold
v,100,103,198,semibold
v,100,103,199,semibold
w,12,8,15,semibold
w,12,9,16,semibold
w,13,9,17,semibold
w,14,10,18,semibold
w,15,10,19,semibold
w,15,11,20,semibold
w,16,11,21,semibold
w,17,12,22,semibold
w,18,12,23,semibold
w,18,13,24,semibold
w,19,13,25,semibold
w,20,14,26,semibold
w,21,14,27,semibold
w,21,15,28,semibold
w,22,15,29,semibold
w,23,16,30,semibold
w,24,16,31,semibold
w,24,17,32,semibold
w,25,18,33,semibold
w,26,18,34,semibold
w,27,18,35,semibold
w,27,19,36,semibold
w,28,20,37,semibold
w,29,20,38,semibold
w,30,21,39,semibold
w,30,21,40,semibold
w,31,22,41,semibold
w,32,22,42,semibold
w,33,23,43,semibold
w,33,23,44,semibold
w,34,24,45,semibold
w,35,24,46,semibold
w,36,25,47,semibold
w,36,25,48,semibold
w,37,26,49,semibold
w,38,26,50,semibold
w,39,27,51,semibold
w,39,27,52,semibold
w,40,28,53,semibold
w,41,28,54,semibold
w,42,29,55,semibold
w,42,29,56,semibold
w,43,30,57,semibold
w,44,31,58,semibold
w,45,31,59,semibold
w,45,31,60,semibold
w,46,32,61,semibold
w,47,32,62,semibold
w,48,33,63,semibold
w,48,33,64,semibold
w,49,34,65,semibold
w,50,35,66,semibold
w,51,35,67,semibold
w,52,36,68,semibold
w,52,36,69,semibold
w,53,37,70,semibold
w,54,37,71,semibold
w,55,38,72,semibold
w,55,38,73,semibold
w,56,39,74,semibold
w,57,39,75,semibold
w,58,40,76,semibold
w,58,40,77,semibold
w,59,41,78,semibold
w,60,41,79,semibold
w,61,42,80,semibold
w,61,42,81,semibold
w,61,43,82,semibold
w,62,43,83,semibold
w,63,44,84,semibold
w,63,44,85,semibold
w,64,45,86,semibold
w,65,45,87,semibold
w,66,46,88,semibold
w,66,46,89,semibold
w,67,47,90,semibold
w,68,48,91,semibold
w,69,48,92,semibold
w,69,49,93,semibold
w,70,49,94,semibold
w,71,50,95,semibold
w,72,50,96,semibold
w,72,51,97,semibold
w,73,51,98,semibold
w,74,52,99,semibold
w,75,52,100,semibold
w,75,53,101,semibold
w,76,53,102,semibold
w,77,54,103,semibold
w,78,54,104,semibold
w,78,55,105,semibold
w,79,55,106,semibold
w,80,56,107,semibold
w,81,56,108,semibold
w,81,57,109,semibold
w,82,57,110,semibold
w,83,58,111,semibold
w,84,58,112,semibold
w,84,59,113,semibold
w,85,60,114,semibold
w,86,60,115,semibold
w,87,61,116,semibold
w,87,61,117,semibold
w,88,62,118,semibold
w,89,62,119,semibold
w,90,63,120,semibold
w,90,63,121,semibold
w,91,64,122,semibold
w,92,64,123,semibold
w,93,65,124,semibold
w,93,65,125,semibold
w,94,66,126,semibold
w,95,66,127,semibold
w,96,67,128,semibold
w,97,67,129,semibold
w,97,68,130,semibold
w,98,68,131,semibold
w,99,69,132,semibold
w,100,69,133,semibold
w,100,70,134,semibold
w,101,70,135,semibold
w,102,71,136,semibold
w,103,71,137,semibold
w,103,72,138,semibold
w,104,72,139,semibold
w,105,73,140,semibold
w,106,73,141,semibold
w,106,74,142,semibold
w,107,75,143,semibold
w,108,75,144,semibold
w,109,76,145,semibold
w,109,76,146,semibold
w,110,77,147,semibold
w,111,77,148,semibold
w,112,78,149,semibold
w,112,78,150,semibold
w,113,79,151,semibold
w,114,79,152,semibold
w,115,80,153,semibold
w,115,80,154,semibold
w,116,81,155,semibold
w,117,81,156,semibold
w,118,82,157,semibold
w,118,82,158,semibold
w,119,83,159,semibold
w,120,83,160,semibold
w,121,84,161,semibold
w,121,84,162,semibold
w,122,85,163,semibold
w,123,85,164,semibold
w,124,86,165,semibold
w,124,86,166,semibold
w,125,87,167,semibold
w,126,87,168,semibold
w,127,88,169,semibold
w,127,88,170,semibold
w,128,89,171,semibold
w,129,90,172,semibold
w,130,90,173,semibold
w,130,91,174,semibold
w,131,91,175,semibold
w,132,92,176,semibold
w,133,92,177,semibold
w,133,93,178,semibold
w,134,93,179,semibold
w,135,94,180,semibold
w,136,94,181,semibold
w,136,95,182,semibold
w,137,95,183,semibold
w,138,96,184,semibold
w,139,96,185,semibold
w,139,97,186,semibold
w,139,97,187,semibold
w,140,98,188,semibold
w,141,98,189,semibold
w,141,99,190,semibold
w,142,99,191,semibold
w,143,100,192,semibold
w,144,100,193,semibold
w,144,101,194,semibold
w,145,101,195,semibold
w,146,102,196,semibold
w,147,102,197,semibold
w,147,103,198,semibold
w,148,103,199,semibold
x,8,8,15,semibold
x,8,9,16,semibold
x,9,9,17,semibold
x,9,10,18,semibold
x,10,10,19,semibold
x,10,11,20,semibold
x,11,11,21,semibold
x,11,12,22,semibold
x,12,12,23,semibold
x,12,13,24,semibold
x,13,13,25,semibold
x,13,14,26,semibold
x,14,14,27,semibold
x,14,15,28,semibold
x,15,15,29,semibold
x,15,16,30,semibold
x,16,16,31,semibold
x,16,17,32,semibold
x,17,17,33,semibold
x,17,18,34,semibold
x,18,19,35,semibold
x,18,19,36,semibold
x,19,20,37,semibold
x,19,20,38,semibold
x,20,21,39,semibold
x,20,21,40,semibold
x,21,22,41,semibold
x,21,22,42,semibold
x,22,23,43,semibold
x,22,23,44,semibold
x,23,24,45,semibold
x,23,24,46,semibold
x,24,25,47,semibold
x,24,25,48,semibold
x,25,26,49,semibold
x,25,26,50,semibold
x,26,27,51,semibold
x,26,27,52,semibold
x,27,28,53,semibold
x,27,28,54,semibold
x,28,29,55,semibold
x,28,29,56,semibold
x,29,30,57,semibold
x,29,30,58,semibold
x,30,31,59,semibold
x,30,32,60,semibold
x,31,32,61,semibold
x,31,33,62,semibold
x,32,33,63,semibold
x,32,33,64,semibold
x,32,34,65,semibold
x,33,35,66,semibold
x,33,35,67,semibold
x,34,36,68,semibold
x,33,36,69,semibold
x,34,37,70,semibold
x,34,37,71,semibold
x,35,38,72,semibold
x,35,38,73,semibold
x,36,39,74,semibold
x,36,39,75,semibold
x,37,40,76,semibold
x,37,40,77,semibold
x,38,41,78,semibold
x,38,41,79,semibold
x,39,42,80,semibold
x,39,42,81,semibold
x,40,43,82,semibold
x,40,43,83,semibold
x,41,44,84,semibold
x,41,44,85,semibold
x,42,45,86,semibold
x,42,45,87,semibold
x,43,46,88,semibold
x,43,46,89,semibold
x,44,47,90,semibold
x,44,48,91,semibold
x,45,48,92,semibold
x,45,49,93,semibold
x,46,49,94,semibold
x,46,50,95,semibold
x,47,50,96,semibold
x,47,51,97,semibold
x,48,51,98,semibold
x,48,52,99,semibold
x,49,52,100,semibold
x,49,53,101,semibold
x,50,53,102,semibold
x,50,54,103,semibold
x,51,54,104,semibold
x,51,55,105,semibold
x,52,55,106,semibold
x,52,56,107,semibold
x,53,56,108,semibold
x,53,57,109,semibold
x,54,57,110,semibold
x,54,58,111,semibold
x,55,58,112,semibold
x,55,59,113,semibold
x,56,60,114,semibold
x,56,60,115,semibold
x,57,61,116,semibold
x,57,61,117,semibold
x,58,62,118,semibold
x,58,62,119,semibold
x,59,63,120,semibold
x,59,63,121,semibold
x,60,64,122,semibold
x,60,64,123,semibold
x,61,65,124,semibold
x,61,65,125,semibold
x,62,66,126,semibold
x,62,66,127,semibold
x,63,67,128,semibold
x,63,67,129,semibold
x,64,68,130,semibold
x,64,68,131,semibold
x,65,69,132,semibold
x,65,69,133,semibold
x,66,70,134,semibold
x,66,70,135,semibold
x,67,71,136,semibold
x,67,71,137,semibold
x,68,72,138,semibold
x,68,72,139,semibold
x,69,73,140,semibold
x,69,73,141,semibold
x,70,74,142,semibold
x,70,75,143,semibold
x,71,75,144,semibold
x,71,76,145,semibold
x,72,76,146,semibold
x,72,77,147,semibold
x,73,77,148,semibold
x,73,78,149,semibold
x,74,78,150,semibold
x,74,79,151,semibold
x,75,79,152,semibold
x,75,80,153,semibold
x,76,80,154,semibold
x,76,81,155,semibold
x,77,81,156,semibold
x,77,82,157,semibold
x,77,82,158,semibold
x,77,83,159,semibold
x,78,83,160,semibold
x,78,84,161,semibold
x,79,84,162,semibold
x,79,85,163,semibold
x,80,85,164,semibold
x,80,86,165,semibold
x,81,86,166,semibold
x,81,87,167,semibold
x,82,87,168,semibold
x,82,88,169,semibold
x,83,88,170,semibold
x,83,89,171,semibold
x,83,90,172,semibold
x,84,90,173,semibold
x,84,91,174,semibold
x,85,91,175,semibold
x,85,92,176,semibold
x,86,92,177,semibold
x,86,93,178,semibold
x,87,93,179,semibold
x,87,94,180,semibold
x,88,94,181,semibold
x,88,95,182,semibold
x,89,95,183,semibold
x,89,96,184,semibold
x,90,96,185,semibold
x,90,97,186,semibold
x,91,97,187,semibold
x,91,98,188,semibold
x,92,98,189,semibold
x,92,99,190,semibold
x,93,99,191,semibold
x,93,100,192,semibold
x,94,100,193,semibold
x,94,101,194,semibold
x,95,101,195,semibold
x,95,102,196,semibold
x,96,102,197,semibold
x,96,103,198,semibold
x,97,103,199,semibold
y,8,11,15,semibold
y,9,12,16,semibold
y,9,13,17,semibold
y,10,14,18,semibold
y,10,14,19,semibold
y,11,15,20,semibold
y,11,15,21,semibold
y,12,17,22,semibold
y,12,17,23,semibold
y,13,18,24,semibold
y,13,18,25,semibold
y,14,19,26,semibold
y,14,20,27,semibold
y,15,21,28,semibold
y,15,21,29,semibold
y,16,22,30,semibold
y,16,22,31,semibold
y,17,24,32,semibold
y,17,24,33,semibold
y,18,25,34,semibold
y,18,25,35,semibold
y,19,26,36,semibold
y,19,27,37,semibold
y,20,28,38,semibold
y,20,29,39,semibold
y,21,29,40,semibold
y,21,30,41,semibold
y,22,30,42,semibold
y,23,32,43,semibold
y,23,32,44,semibold
y,24,33,45,semibold
y,24,33,46,semibold
y,25,34,47,semibold
y,25,35,48,semibold
y,26,36,49,semibold
y,26,36,50,semibold
y,27,37,51,semibold
y,27,37,52,semibold
y,28,39,53,semibold
y,28,39,54,semibold
y,29,40,55,semibold
y,29,40,56,semibold
y,30,41,57,semibold
y,30,42,58,semibold
y,31,43,59,semibold
y,31,44,60,semibold
y,32,44,61,semibold
y,32,45,62,semibold
y,33,45,63,semibold
y,33,47,64,semibold
y,34,47,65,semibold
y,34,48,66,semibold
y,35,48,67,semibold
y,35,49,68,semibold
y,36,50,69,semibold
y,36,51,70,semibold
y,37,51,71,semibold
y,37,52,72,semibold
y,38,52,73,semibold
y,38,54,74,semibold
y,39,54,75,semibold
y,39,55,76,semibold
y,40,55,77,semibold
y,41,56,78,semibold
y,41,57,79,semibold
y,42,58,80,semibold
y,42,58,81,semibold
y,43,59,82,semibold
y,43,59,83,semibold
y,44,61,84,semibold
y,44,61,85,semibold
y,45,62,86,semibold
y,45,62,87,semibold
y,46,63,88,semibold
y,46,63,89,semibold
y,47,65,90,semibold
y,47,65,91,semibold
y,48,66,92,semibold
y,48,67,93,semibold
y,49,67,94,semibold
y,49,69,95,semibold
y,50,69,96,semibold
y,50,70,97,semibold
y,51,70,98,semibold
y,51,71,99,semibold
y,52,72,100,semibold
y,52,73,101,semibold
y,53,73,102,semibold
y,54,74,103,semibold
y,54,75,104,semibold
y,55,76,105,semibold
y,55,76,106,semibold
y,56,77,107,semibold
y,56,77,108,semibold
y,57,78,109,semibold
y,57,79,110,semibold
y,58,80,111,semibold
y,58,80,112,semibold
y,59,81,113,semibold
y,59,82,114,semibold
y,60,83,115,semibold
y,60,84,116,semibold
y,61,84,117,semibold
y,61,85,118,semibold
y,62,85,119,semibold
y,62,87,120,semibold
y,63,87,121,semibold
y,63,88,122,semibold
y,64,88,123,semibold
y,64,89,124,semibold
y,65,90,125,semibold
y,65,91,126,semibold
y,66,91,127,semibold
y,65,92,128,semibold
y,66,92,129,semibold
y,66,94,130,semibold
y,67,94,131,semibold
y,67,95,132,semibold
y,68,95,133,semibold
y,68,96,134,semibold
y,69,96,135,semibold
y,69,98,136,semibold
y,70,98,137,semibold
y,71,99,138,semibold
y,71,99,139,semibold
y,72,100,140,semibold
y,72,101,141,semibold
y,73,102,142,semibold
y,73,103,143,semibold
y,74,103,144,semibold
y,74,104,145,semibold
y,75,105,146,semibold
y,75,106,147,semibold
y,76,106,148,semibold
y,76,107,149,semibold
y,77,107,150,semibold
y,77,109,151,semibold
y,78,109,152,semibold
y,78,110,153,semibold
y,79,110,154,semibold
y,79,111,155,semibold
y,80,112,156,semibold
y,80,113,157,semibold
y,81,113,158,semibold
y,81,114,159,semibold
y,82,114,160,semibold
y,82,115,161,semibold
y,83,116,162,semibold
y,83,117,163,semibold
y,84,117,164,semibold
y,84,118,165,semibold
y,85,118,166,semibold
y,85,120,167,semibold
y,86,120,168,semibold
y,86,121,169,semibold
y,87,121,170,semibold
y,88,122,171,semibold
y,88,124,172,semibold
y,89,124,173,semibold
y,89,125,174,semibold
y,90,125,175,semibold
y,90,126,176,semibold
y,91,127,177,semibold
y,91,128,178,semibold
y,92,128,179,semibold
y,92,129,180,semibold
y,93,129,181,semibold
y,93,131,182,semibold
y,94,131,183,semibold
y,94,132,184,semibold
y,95,132,185,semibold
y,95,133,186,semibold
y,96,133,187,semibold
y,96,135,188,semibold
y,97,135,189,semibold
y,97,136,190,semibold
y,98,136,191,semibold
y,98,137,192,semibold
y,99,138,193,semibold
y,99,139,194,semibold
y,100,139,195,semibold
y,100,140,196,semibold
y,101,140,197,semibold
y,101,142,198,semibold
y,102,142,199,semibold
z,7,8,15,semibold
z,8,9,16,semibold
z,8,9,17,semibold
z,9,10,18,semibold
z,9,10,19,semibold
z,9,11,20,semibold
z,10,11,21,semibold
z,10,12,22,semibold
z,10,12,23,semibold
z,10,13,24,semibold
z,11,13,25,semibold
z,11,14,26,semibold
z,12,14,27,semibold
z,12,15,28,semibold
z,12,15,29,semibold
z,13,16,30,semibold
z,13,16,31,semibold
z,14,17,32,semibold
z,14,17,33,semibold
z,15,18,34,semibold
z,15,18,35,semibold
z,16,19,36,semibold
z,16,20,37,semibold
z,17,20,38,semibold
z,17,21,39,semibold
z,17,21,40,semibold
z,18,22,41,semibold
z,18,22,42,semibold
z,19,23,43,semibold
z,19,23,44,semibold
z,20,24,45,semibold
z,20,24,46,semibold
z,21,25,47,semibold
z,20,25,48,semibold
z,21,26,49,semibold
z,21,26,50,semibold
z,21,27,51,semibold
z,22,27,52,semibold
z,22,28,53,semibold
z,23,28,54,semibold
z,23,29,55,semibold
z,24,29,56,semibold
z,24,30,57,semibold
z,25,30,58,semibold
z,25,31,59,semibold
z,26,31,60,semibold
z,26,32,61,semibold
z,26,32,62,semibold
z,27,33,63,semibold
z,27,33,64,semibold
z,28,34,65,semibold
z,28,35,66,semibold
z,29,35,67,semibold
z,29,36,68,semibold
z,30,36,69,semibold
z,30,37,70,semibold
z,30,37,71,semibold
z,31,38,72,semibold
z,30,38,73,semibold
z,31,39,74,semibold
z,31,39,75,semibold
z,32,40,76,semibold
z,32,40,77,semibold
z,33,41,78,semibold
z,33,41,79,semibold
z,34,42,80,semibold
z,34,42,81,semibold
z,34,43,82,semibold
z,35,43,83,semibold
z,35,44,84,semibold
z,36,44,85,semibold
z,36,45,86,semibold
